index,URL,Title,Author,Year,Topic,Subtopic_1,Goal_Primary,User,COVID19,Media Mix,Interactive,Method,Tool,Awards,Picture,Link,Picture_name,Context: Online,Context: Offline,Art_Blog,Link_to_Sonification_Art_Blog,Link to news,Preview of the sonification on website,Thumbnail Image,Link to explanation,Description
298,4000Exoplanets,4000 Exoplanets,SYSTEM Sounds,2019,Physical Sciences,Astronomy,Public Engagement,General Public,,DataViz,,Parameter Mapping,,,,https://www.system-sounds.com/exoplanets4k/,4000Exoplanets,,,,,,,,,
299,GiantLeaps-Apolloprogramsonification,Giant Leaps - Apollo program sonification,SYSTEM Sounds,2019,Physical Sciences,Astronomy,Public Engagement,General Public,,DataViz,,Parameter Mapping,,,,https://www.system-sounds.com/apollo/,GiantLeaps,,,,,,,,,
300,TheK2-138Exoplanets,The K2-138 Exoplanets,SYSTEM Sounds,2019,Physical Sciences,Astronomy,Public Engagement,General Public,,DataViz,,Parameter Mapping,,,,https://www.system-sounds.com/k2-138/,K2-138,,,,,,,,,
301,AnthropoceneinCMajor’,Anthropocene in C Major’,Jamie Perera,2019,Climate Change,Climate Change,Art,General Public,,DataViz,,Parameter Mapping,,,n,https://www.jamieperera.com/climate-data-sonification#AnthropoceneinCMajor,,,Parameter Mapping,,,,,,,
302,"Breathe,River","Breathe, River",Sara Bouchard,2019,Life Sciences,Earth Science,Art,General Public,,Sound,No,Parameter Mapping,,,,https://www.sarabouchard.com/works/breathe-river,BreatheRiver,,,,,,,,,
303,Wildfire,Wildfire,Jon Bellona,2019,Climate Change,Climate Change,Art,General Public,,Sound,,Autographic Sonification,,,,https://www.jpbellona.com/work/wildfire/,wildfireInstallation,,,,,,,,,
304,EarthSongSolarStorm,Earth’s magnetic 'song' during a solar storm,Martin Archer and European Space Agency,2019,Physical Sciences,Astronomy,Research,Domain Experts,,Sound,,Audification,,,n,https://soundcloud.com/esa/earths-magnetic-song-during-a-solar-storm,,,,,,,,,,
305,EarthSongCalmSpace,Earth’s magnetic 'song' during calm space weather conditions,Martin Archer and European Space Agency,2019,Physical Sciences,Astronomy,Research,Domain Experts,,Sound,,Audification,,,n,https://soundcloud.com/esa/earths-magnetic-song-during-calm-space-weather-conditions/,,,,,,,,,,
306,TheWeepofTrees,The Weep of Trees,Band of Weeds,2019,Life Sciences,Earth Science,Art,General Public,,Video,,Parameter Mapping,,,n,http://www.hermannikeko.net/kasvihyytialatone,,,,,,,,,,
247,Orchestar,Orchestar,"Allyson Bieryla, Sóley Hyman (University of Arizona), Daniel Davis (Harvard University), Wanda Diaz Merced",2018,Physical Sciences,Astronomy,Education,Domain Experts,,Artifact,1,Parameter Mapping,1,,,http://astrolab.fas.harvard.edu/orchestar.html,Orchestar,,,,,,,,,
248,Planethesizer,Planethesizer,Adrián García Riber,2018,Physical Sciences,Astronomy,Public Engagement,General Public,,Sound,,Parameter Mapping,1,,,https://archive.org/details/PlanethesizerWindows,Planethesizer,,Research Lab,,,,,,,
249,WordSound,WordSound,Cristian Vogel/Ekometic,2018,Internet,Social Media,Public Engagement,General Public,,Sound,,Model Sonification,1,,,https://www.youtube.com/watch?v=g3xJdkkS_OI&t=296s,WordSound,,,,,,,,,
250,HearClimateDataTurnedIntoMusic,Hear Climate Data Turned Into Music,Chris Chafe of the Center for Computer Research in Music and Acoustics at Stanford,2018,Climate Change,Climate Change,Public Engagement,General Public,,Video,No,Parameter Mapping,,,,https://www.youtube.com/watch?time_continue=26&v=ONuA9HmkF3M&feature=emb_logo,Hear Climate Data Turned Into Music,Player,,,,,Sonifcation is a video,https://www.youtube.com/watch?v=ONuA9HmkF3M&feature=emb_logo,,
251,ElectricAcoustic,Electric Acoustic,"Gray Crawford, Shengzhi Wu, Devika Singh, and Dan Lockton",2018,Energy,Energy,Public Engagement,General Public,,Sound,,Parameter Mapping,,,,http://imaginari.es/electric-acoustic-exploring-energy-as-a-design-material-through-sonic-and-vibration-displays/,Electric Acoustic,,,,,,,,,
252,TowerofHanoi,Tower of Hanoi,Phillp Hermans,2018,Gaming,Sport,Education,Researchers,,DataViz,,Parameter Mapping,,,,http://philliphermans.com/hanoi/,Tower of Hanoi,,,,,,,,,
253,SonificationofDDoSAttacks,Sonification of DDoS Attacks,"Dima Bekerman, Avishay Zawoznik, Johnathan Azaria, Koby Kilimnik",2018,Internet,Internet,Research,Researchers,,Sound,,Parameter Mapping,,,n,https://www.imperva.com/blog/sonification-of-ddos-attacks/,,,,Art_Blog,,,,,,
254,OnTheExtinctionOfASpecies,On The Extinction Of A Species,Falk Morawitz,2018,Life Sciences,Earth Science,Art,General Public,,Sound,,Parameter Mapping,,,n,https://soundcloud.com/falk-morawitz/extinctionshort,,,,,,,,,,
255,SonificationofSalmonMigrationintheSnakeRiver,Sonification of Salmon Migration in the Snake River,"Ben Robertson, Dr Middleton, Dr Hegg",2018,Life Sciences,Earth Science,Research,Domain Experts,,Video,No,Parameter Mapping,,,,https://www.youtube.com/watch?v=bhpHi8TOryY&feature=youtu.be&sf182709908=1,Sonification of Salmon Migration in the Snake River,Player,Research Lab,,,,Sonifcation is a video,https://www.youtube.com/watch?v=bhpHi8TOryY&feature=youtu.be&sf182709908=1,https://www.cell.com/heliyon/fulltext/S2405-8440(17)31718-8,
256,WhalesCall,Whales Call,Google AI + NOAA (National Oceanic and Atmospheric Administration),2018,Life Sciences,Zoology,Research,Researchers,,Sound,No,Autographic Sonification,,,,https://ai.googleblog.com/2018/10/acoustic-detection-of-humpback-whales.html,Whales Call,,Research Lab,,,https://techcrunch.com/2018/10/29/google-ai-listens-to-15-years-of-sea-bottom-recordings-for-hidden-whale-songs/?guccounter=1&guce_referrer=aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS8&guce_referrer_sig=AQAAACSuj-fV8Nbs83rOl5fvJG7jrgiJ7laNxxp7_L14O4B93wSzOzg3S_gMEYFupWYd3DB5NePW87_hwTUdDcEC46WlBe_NK02d3UGIOFFpO6wlEtMQ5j2gvEwNqsBlhFXOI7ZaeLWHuAgANiJjWQ5eAWH5FOvJfkAtRkbyQsLI0zou,Cannot listen to the sonification,No,,
257,OttawaLoveStories,Ottawa Love Stories,Cassandra Marsillo,2018,Mobility,Urban Studies,Public Engagement,General Public,,Sound,,Parameter Mapping,,,,https://ottlovestories.wordpress.com/,OttawaLoveStories,,,Art_Blog,,,,,,
258,Commute,Commute,Ludovic Riffault,2018,Mobility,Urban Studies,Public Engagement,General Public,,DataViz,,Parameter Mapping,,,,https://commute.dataveyes.com/,Commute,,,,,,,,,
259,AsstreOS,AsstreOS,Yuma ANtoine Decaux,2018,Physical Sciences,Astronomy,Accessibility,Domain Experts,,GUI,1,Parameter Mapping,1,,,https://astreos.space/,Astreos,,,,,,,,,
260,MarsSoundscape,Mars Soundscape,NASA/Domenico Vicinanza,2018,Physical Sciences,Astronomy,Public Engagement,General Public,,Video,No,Parameter Mapping,,,,https://www.youtube.com/watch?v=loXhsglsG-w&feature=emb_title,Mars Soundscape,Player,,,,https://arstechnica.com/science/2018/11/the-sounds-of-a-martian-sunrise-inspire-short-musical-composition/,Sonifcation is a video,https://www.youtube.com/watch?v=loXhsglsG-w&feature=emb_title,,
261,ESAGaiasonification,ESAGaia sonification,European Space Agency,2018,Physical Sciences,Astronomy,Public Engagement,General Public,,Sound,,Parameter Mapping,,,,https://twitter.com/esascience/status/990625583989186560,Gaia,,,Art_Blog,,,,,,
262,AstronomySoundsoftheMonth,Astronomy Sounds of the Month,Greg Salvesen,2018,Physical Sciences,Astronomy,Public Engagement,General Public,,Video,,Parameter Mapping,,,,https://astrosom.com/archive.html,Astronomy Sounds of the Month,,,,,,,,,
263,MultivariableDataSonification-SolarActivities,Multivariable Data Sonification - Solar Activities,Gregorio Panerai,2018,Physical Sciences,Astronomy,Research,Researchers,,DataViz,,Parameter Mapping,,,,https://vimeo.com/500802823,Multivariable Data Sonification - Solar Activities,,,,,,,,,
264,56Fe(2018),56Fe (2018),Falk Morawitz,2018,Physical Sciences,Chemistry,Art,General Public,,Sound,,Parameter Mapping,,,n,https://soundcloud.com/falk-morawitz/56fe-2018,,,,,,,,,,
265,TheMuscamulecularcloud:Aninterstellarsymphony,The Musca mulecular cloud: An interstellar symphony,Aris Tritsis,2018,Physical Sciences,Astronomy,Research,Researchers,,DataViz,,Audification,,,,https://www.youtube.com/watch?v=_nbwkGlWEJQ&t=94s,Musca,,,,,,,,,
266,"PlanetaryOctect,withApologiestoPluto","Planetary Octect, with Apologies to Pluto",Greg Salvesen,2018,Physical Sciences,Astronomy,Public Engagement,General Public,,DataViz,,Parameter Mapping,,,,https://astrosom.com/Nov2018.php,PlanetaryOctet,,,,,,,,,
267,TheSoundandtheSocial-SonificationinSocialResearch,The Sound and the Social - Sonification in Social Research,Joachim Allhoff,2018,Sociology,Society,Research,Researchers,,Sound,,Parameter Mapping,,,,https://soundcloud.com/user-396789357/soundofthesocial-10,The Sound and the Social - Sonification in Social Research,,,,,,,,,
268,ReimagineTheGame,Reimagine The Game,The Economist,2018,Sport,Sport,Public Engagement,General Public,,DataViz,1,Autographic Sonification,,,,https://reimaginethegame.economist.com/en/intro/,Reimagine The Game,,,,,,,,,
269,Birdspace,Birdspace,Interactive Architecture Lab,2018,Mobility,Urban Studies,Art,General Public,,Sound,,Parameter Mapping,,,,http://www.interactivearchitecture.org/lab-projects/birdspace,Birdspace,,,Art_Blog,,,,,,
270,"Mr.BlackHole,WillYouGointoOutburst,Please?","Mr. Black Hole, Will You Go into Outburst, Please?",Greg Salvesen,2018,Physical Sciences,Astronomy,Public Engagement,General Public,,Video,,Parameter Mapping,,,,https://astrosom.com/Oct2018.php,MrBlackHole,,,,,,,,,
271,KeplerExoplanetTransitsTurnedIntoSound,Kepler Exoplanet Transits Turned Into Sound,Erin Braswell,2018,Physical Sciences,Astronomy,Research,Researchers,,DataViz,,Parameter Mapping,,,,https://www.youtube.com/watch?v=1_g-nbUz8pM&t=23s,KeplerExoplanet,,,,,,,,,
272,TheMilkyWayBlues,The Milky Way Blues,Mark Heyer  and Greg Salvesen,2018,Physical Sciences,Astronomy,Public Engagement,General Public,,DataViz,,Parameter Mapping,,,,https://astrosom.com/May2018.php,MilkyWayBues,,,,,,,,,
273,NeveraMundaneSupernovaintheSky,Never a Mundane Supernova in the Sky,Greg Salvesen,2018,Physical Sciences,Astronomy,Public Engagement,General Public,,DataViz,,Parameter Mapping,,,,https://astrosom.com/Feb2018.php,Supernova,,,,,,,,,
274,TrueLoveWaits-TheinnersolarsystemplaysRadioheadsaddestsong,True Love Waits - The inner solar system plays Radiohead saddest song,SYSTEM Sounds,2018,Physical Sciences,Astronomy,Public Engagement,General Public,,DataViz,,Parameter Mapping,,,,https://www.system-sounds.com/true-love-waits/,TrueLove,,,,,,,,,
275,TheSoundofJupiter'sMoons,The Sound of Jupiter's Moons,SYSTEM Sounds,2018,Physical Sciences,Astronomy,Public Engagement,General Public,,DataViz,,Parameter Mapping,,,,https://www.system-sounds.com/jupiters-moons/,JupitersMoons,,,,,,,,,
276,BlackWidowsPulsar,Black Widows Pulsar,SYSTEM Sounds,2018,Physical Sciences,Astronomy,Public Engagement,General Public,,DataViz,,Parameter Mapping,,,,https://www.system-sounds.com/black-widow-pulsar/,BlackWidowsPulsar,,,,,,,,,
277,TheUniverseItselfKeepsonExpandingandExpanding,The Universe Itself Keeps on Expanding and Expanding,Greg Salvesen,2018,Physical Sciences,Astronomy,Public Engagement,General Public,,DataViz,,Parameter Mapping,,,,https://astrosom.com/Jun2018.php,UniverseExpanding,,,,,,,,,
278,OurGalaxyisOnlyOneofTrillionsinthisAmazingandExpandingUniverse,Our Galaxy is Only One of Trillions in this Amazing and Expanding Universe,Greg Salvesen,2018,Physical Sciences,Astronomy,Public Engagement,General Public,,GUI,1,Parameter Mapping,,,,https://astrosom.com/Jan2018.php,OurGalaxy,,,,,,,,,
279,Jupiter'sMoons,Jupiter's Moons,SYSTEM Sounds,2018,Physical Sciences,Astronomy,Public Engagement,General Public,,GUI,1,Parameter Mapping,,,,https://matt-russo.github.io/systemsounds-apps/jupiters-moons/,JupiterRhythm,,,,,,,,,
280,GalaxyPlayer,Galaxy Player,Binary Dust,2018,Physical Sciences,Astronomy,Research,General Public,,GUI,1,Parameter Mapping,,,,https://soniverse.space/galaxy-player/,Soniverse,,,,,,,,,
281,WeatherMachine,Weather Machine,Matt McCorkle,2018,Climate Change,Climate Change,Research,General Public,,GUI,1,Parameter Mapping,,,,https://weathermachine.info/,weatherMachine,,,,,,,,,
282,DNAGeometricStructure,Sonification of DNA geometric structure,Maria Mannone,2018,Life Sciences,Biology,Research,Domain Experts,,Sound,,Parameter Mapping,,,n,https://soundcloud.com/maria-mannone/dna,,,,,,,,,,
283,FaultTrace,Fault Trace,David Johnson,2018,Physical Sciences,Earth Science,Art,General Public,,DataViz,,Parameter Mapping,,,,https://github.com/struct78/fault-trace,Fault Trace,,,Art_Blog,https://sonificationart.wordpress.com/2019/01/29/the-poseidon-project-and-fault-trace/,,,,,
214,LightSound,LightSound,"Allyson Bieryla, Sóley Hyman (University of Arizona), Daniel Davis (Harvard University), Wanda Diaz Merced",2017,Physical Sciences,Astronomy,Accessibility,General Public,,Artifact,,Parameter Mapping,1,,,http://astrolab.fas.harvard.edu/LightSound-IAU100.html,LightSound2.0,,,,,,,,,
215,Mesh,Mesh,Inouk Demers,2017,Art,Art,Accessibility,General Public,,DataViz,,Model Sonification,,,,https://www.youtube.com/watch?v=1MIQs8NSfWI&utm_content=buffer3c76e&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,MESH,,,Art_Blog,,,,,,
216,ClimateSymphony,Climate Symphony,Jamie Perera,2017,Climate Change,Climate Change,Public Engagement,General Public,,Video,0,Parameter Mapping,,,,https://soundcloud.com/disobedientfilms,Climate Symphony,Player,Public Venue (live performance),,,https://www.disobedientfilms.com/climate-change-data-is-being-transformed-wired,Sonification is on Soundcloud,No,,
217,SoNSTAR,SoNSTAR,Paul Vickers,2017,Cybersecurity,Computer Science,Monitoring,Domain Experts,,Sound,,Parameter Mapping,,,n,https://zenodo.org/record/1072535#.X6E4mJNKhTY,,,Security Operations Center,,,,Sonification can be downloaded from the page,No,https://paulvickers.github.io/SoNSTAR/,
218,Thesoundofafallingcurrency,The sound of a falling currency,"Neal Razzell, BBC",2017,Finance,Economics,Data Journalism,General Public,,Sound,,Parameter Mapping,,,,https://goo.gl/XXAt4t,The sound of a falling currency,,,Art_Blog,https://goo.gl/tKU8m2,,,,,
219,Makingmusicfromdiabetesdata,Making music from diabetes data,Zack Moir,2017,Health,Medicine,Public Engagement,General Public,,Sound,0,Parameter Mapping,,,,https://music.apple.com/us/album/iddm-ep/1393080657,Making music from diabetes data,Player,,,,https://www.youtube.com/watch?v=Kt1Yhb8fZj8&sns=tw,Sonifcation is a video,No,,
220,SonicWordCloud,Sonic Word Cloud,Daniel Ruten,2017,Humanities,Humanities,Data Analysis,Researchers,,DataViz,,Audification,,,,https://danielruten.wordpress.com/2017/04/15/sonic-word-clouds-an-experiment-with-data-sonification-part-i-introduction/,SonicWordClouds,,,Art_Blog,,,,,,
221,DataWaltz,Data Waltz,Hatnote,2017,Internet,Internet,Public Engagement,General Public,,Sound,1,Model Sonification,,,,https://vimeo.com/208084520,Data Waltz,,Public Venue (interactive installation),,,https://architizer.com/projects/data-waltz/,Sonifcation is a video,https://architizer.com/projects/data-waltz/,,
222,AnauditorydisplaytoolforDNAsequenceanalysis,An auditory display tool for DNA sequence analysis,Mark Temple,2017,Life Sciences,Biology,Data Analysis,Researchers,,GUI,1,Parameter Mapping,1,,,http://dnasonification.org/,An auditory display tool for DNA sequence analysis,,,,,,,,,
223,MolecularSoundscapes,Molecular Soundscapes,Shelly Knotts,2017,Life Sciences,Chemistry,Art,General Public,,Video,,Parameter Mapping,,,,https://vimeo.com/219101695,MolecularSoundscapes,,,Art_Blog,,,,,,
224,VictimsofUSgunshooting,Victims of US gun shooting,Sophie Chou,2017,Mass Shooting,Mass Shooting,Data Journalism,General Public,,Sound,0,Parameter Mapping,,,,https://soundcloud.com/theworld/the-sound-of-gun-violence-in-america,Victims of US gun shooting,Radio Streaming,,,,,Sonification is on Soundcloud,No,,
225,LasVegasShooting,Las Vegas Shooting,The New York Times,2017,Mass Shooting,Mass Shooting,Data Journalism,General Public,,DataViz,,Parameter Mapping,,,,https://www.nytimes.com/interactive/2017/10/02/us/vegas-guns.html,Las Vegas Shooting,,,,,,,,,
226,SenseMath,SenseMath,Wendy Voorn,2017,Math,Math,Accessibility,General Public,,Sound,,Model Sonification,,,,https://www.visio.org/professional/expertise/onderzoeken/digitale-ontwikkelingen-innovaties/sensemath/,SenseMath,,,,,,,,,
227,Soundingouttheborderwall,Sounding out the border wall,Jim Briggs and Michael Corey - Reveal,2017,Migrations,Society,Data Journalism,General Public,,Sound,,Parameter Mapping,,,n,https://goo.gl/2Yfr1R,,,,Art_Blog,,,,,,
228,Geolocation,Geolocation,Georgios Cherouvim,2017,Mobility,Urban Studies,Art,General Public,,DataViz,,Parameter Mapping,,,,https://vimeo.com/218106546,Geolocation,,,Art_Blog,,,,,,
229,BIORHYTHMS–LONDON,BIORHYTHMS – LONDON,Jon Pigren,2017,Mobility,Urban Studies,Art,General Public,,Sound,,Parameter Mapping,,,,https://jonpigrem.wordpress.com/2017/02/26/biorhythms-london/,Biorhythms,,,Art_Blog,,,,,,
230,AfterglowAccess,Afterglow Access,Joshua Haislip,2017,Physical Sciences,Astronomy,Accessibility,General Public,,DataViz,,Parameter Mapping,,,,https://www.youtube.com/watch?v=qEz1m1IDlWE,Afterglow,,,,,,,,,
231,SonificationoftheTotalSolarEclipseAugust2017,Sonification of the Total Solar Eclipse August 2017,Wayne Grim,2017,Physical Sciences,Astronomy,Art,General Public,,Sound,,Parameter Mapping,,,,https://goo.gl/ODk4tF,Sonification of the Total Solar Eclipse August 2017,,,Art_Blog,,,,,,
232,SoundsofaMagneticStorm,Sounds of a Magnetic Storm,Fiori Anastasia Metallinou and Vasilis Agiomyrgianakis (Ionian University),2017,Physical Sciences,Astronomy,Art,General Public,,Video,,Parameter Mapping,,,,https://www.youtube.com/watch?v=yQB8XNPkL2k&t=12s,MagneticStorm,,,,,,,,,
233,SaturnRingSonification,Saturn Ring Sonification,Jeongho Park,2017,Physical Sciences,Astronomy,Data Analysis,Researchers,,DataViz,1,Model Sonification,1,,,https://goo.gl/z1ioum,SaturnRing,,,Art_Blog,,,,,,
234,TRAPPIST-1,TRAPPIST-1,SYSTEM Sounds,2017,Physical Sciences,Astronomy,Public Engagement,General Public,,Video,,Parameter Mapping,,,,https://www.system-sounds.com/trappist-sounds/,TRAPPIST-1,,,,,,,,,
235,trumpTones-sonificationofaPresident,trumpTones - sonification of a President,Alexis Kirke,2017,Politics,Politics,Art,General Public,,Sound,,Parameter Mapping,,,n,https://goo.gl/tQDMpq,,,,Art_Blog,,,,,,
236,Saturn,Saturn,SYSTEM Sounds,2017,Physical Sciences,Astronomy,Public Engagement,General Public,,DataViz,,Parameter Mapping,,,,https://www.system-sounds.com/saturn/,Saturn,,,,,,,,,
237,Trappist-1Play,Trappist - 1 Play,SYSTEM Sounds,2017,Physical Sciences,Astronomy,Public Engagement,General Public,,GUI,,Parameter Mapping,,,,https://www.system-sounds.com/trappist-sounds/play/,PlayTrappist,,,,,,,,,
238,SaturnHarp,Saturn Harp,SYSTEM Sounds,2017,Physical Sciences,Astronomy,Public Engagement,General Public,,GUI,,Parameter Mapping,,,,https://www.system-sounds.com/saturn-harp/,SaturnHarp,,,,,,,,,
239,IftheOceansCouldSpeak,If the Oceans Could Speak,Jamie Perera,2017,Climate Change,Climate Change,Art,General Public,,Sound,,Parameter Mapping,,,n,https://www.jamieperera.com/climate-data-sonification#IfTheOceansCouldSpeak,,,Parameter Mapping,,,,,,,
240,USMassShooting,U.S. Mass Shooting Fatalities: The Last 20 Years,Julia Smith and Knight-Mozilla,2017,Mass Shooting,Mass Shooting,Data Journalism,General Public,,DataViz,,Parameter Mapping,,,,http://julia-smith.com/shooting-fatalities/,USMassShooting,,,,,,,,,This animated data sonification illustrates the loss of life due to mass shootings in the United States since 1997. Each fatality is represented by a single orb in the illustration and a single note in the audio track. The time between clusters of notes is proportional to the time between each mass shooting incident.
241,WhileIwasnotthere,While I was not there,Sara Lenzi,2017,Physical Sciences,Earth Science,Art,General Public,,Sound,,Parameter Mapping,,,,https://www.saralenzi.com/while-i-was-not-there,While I was not there,,,,,,,,,
242,TheConditionalOrchestra,The Conditional Orchestra,Rich Bultitude,2017,Physical Sciences,Earth Science,Art,General Public,,DataViz,No,Parameter Mapping,,,,https://theconditionalorchestra.com/,The Conditional Orchestra,Website,,,,,Sonification is an interactive webpage,https://theconditionalorchestra.com/,https://medium.com/@pointbmusic/making-the-conditional-orchestra-df3149b17d23,
243,FinlandAsExperiencedByTheSea,Finland As Experienced By The Sea,Falk Morawitz,2017,Physical Sciences,Earth Science,Art,General Public,,Sound,,Parameter Mapping,,,n,https://soundcloud.com/falk-morawitz/finland-as-experienced-by-the-sea,,,,,,,,,,
244,EMUSIC,EMUSIC,Antonio Menghini and Stefano Pontani,2017,Physical Sciences,Earth Science,Art,General Public,,Sound,,Audification,,,,http://www.emusic.world/,EMusic,,,Art_Blog,,,,,,
245,"Anemptystream,agreatsilence,animpenetrableforest","An empty stream, a great silence, an impenetrable forest","Sara Lenzi, Stefano Silvestri, Giosue Grassia",2017,Physical Sciences,Earth Science,Art,General Public,,Sound,,Parameter Mapping,,,,https://www.youtube.com/watch?v=q3nb-97PLRc,An empty stream,,,,,,,,,
246,ResExtensae,Res Extensae,Sara Lenzi,2017,Physical Sciences,Earth Science,Art,General Public,,Sound,,Parameter Mapping,,,,https://www.saralenzi.com/2017/9/13/res-extensae,Res Extensae,,,,,,,,,
186,AGalaxyofSuns,A Galaxy of Suns,Michaela Gleave with Amanda Cole and Warren Armstrong,2016,Physical Sciences,Astronomy,Art,General Public,,DataViz,,Parameter Mapping,1,,,https://www.agalaxyofsuns.net/,Galaxy,,,Art_Blog,,,,,,
187,SonificationofAtmosphericCarbonDioxideinPPM(1958-2008),Sonification of Atmospheric Carbon Dioxide in PPM (1958-2008),Aedes Aegypti (Jonathan Eiseman),2016,Climate Change,Climate Change,Public Engagement,General Public,,Sound,,Parameter Mapping,,,n,https://soundcloud.com/aedesaegypti-musician/atmospheric-carbon-dioxide-in-ppm-1958-2008,,,,Art_Blog,,,,,,
188,SonificationofAlaskanforestchanges,Sonification of Alaskan forest changes,Nik Sawe and Lauren Oakes,2016,Climate Change,Climate Change,Research,General Public,,Sound,,Parameter Mapping,,,n,https://www.theatlantic.com/science/archive/2016/09/this-is-the-sound-of-a-forest-changing/499802/,,,,Art_Blog,,,,,,
189,NearSurfaceEnvironmentallyForcedChangesintheRossIceShelfObservedWithAmbientSeismicNoise,Near Surface Environmentally Forced Changes in the Ross Ice Shelf Observed With Ambient Seismic Noise,,2016,Climate Change,Climate Change,Research,Researchers,,DataViz,No,Audification,,,,https://www.washingtonpost.com/video/national/health-science/listen-to-an-ice-shelf-melting/2018/10/21/8c17711e-d55d-11e8-8384-bcc5492fef49_video.html?itid=lk_inline_manual_7,Near Surface Environmentally Forced Changes in the Ross Ice Shelf Observed With Ambient Seismic Noise,,Research Lab,,,https://www.washingtonpost.com/energy-environment/2018/10/22/listen-eerie-song-antarctica-melting/,Cannot listen to the sonification,https://www.washingtonpost.com/video/national/health-science/listen-to-an-ice-shelf-melting/2018/10/21/8c17711e-d55d-11e8-8384-bcc5492fef49_video.html,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2018GL079665,
190,DeutscheBankstockfluctuationsmadeintomusic,Deutsche Bank stock fluctuations made into music,Benedict Eris Carey,2016,Finance,Economics,Art,General Public,,Sound,,Parameter Mapping,,,,https://goo.gl/SFSXrp,Deutsche Bank stock fluctuations made into music,,,Art_Blog,,,,,,
191,Chains,Chains,Daito Manabe,2016,Finance,Economics,Art,General Public,,DataViz,,Model Sonification,,,,https://goo.gl/d2jwXR,Chains,,,Art_Blog,,,,,,
192,TheSoundoftheEconomy:DataSonificationandtheCheeseburgerIndex,The Sound of the Economy: Data Sonification and the Cheeseburger Index,"Matt Kenney, Foreign Affairs",2016,Finance,Economics,Data Journalism,General Public,,Sound,,Parameter Mapping,,,n,https://www.foreignaffairs.com/articles/2016-04-04/sound-economy-data-sonification-and-cheeseburger-index,,,,Art_Blog,,,,,,
193,Echo,Echo,Binaura collective,2016,Internet,Internet,Art,General Public,,DataViz,,Parameter Mapping,,,,https://goo.gl/jNiKhH,Echo,,,Art_Blog,,,,,,
194,Aurelia1+Hz/ProtovivaSonification,Aurelia 1 + Hz / Proto viva Sonification,Robertina Šebjanič,2016,Life Sciences,Biology,Art,General Public,,Sound,,Parameter Mapping,,,,https://vimeo.com/126787314,Aurelia,,,Art_Blog,,,,,,
195,ASonicMemorial,A Sonic Memorial,Reveal News,2016,Mass Shooting,Mass Shooting,Data Journalism,General Public,,Sound,No,Parameter Mapping,,,,https://www.revealnews.org/blog/a-sonic-memorial-to-the-victims-at-orlandos-pulse-nightclub/,A Sonic Memorial,Player,,,,,Sonification is on Soundcloud,No,,
196,TheSoundsofMigration,The Sounds of Migration,"Kitti Balogh, Zoltan Varju",2016,Migrations,Society,Research,Researchers ,,DataViz,,Parameter Mapping,,,,https://zolizoli.github.io/sonification/index.html,Sounds of Migrations,,,Art_Blog,,,,,,
197,TheFourInnerPlanets,The Four Inner Planets,"Michael Quinton, David Benyon, Iain McGregor. Edinburgh Napier University.",2016,Physical Sciences,Astronomy,Data Analysis,Researchers ,,DataViz,,Parameter Mapping,,,,https://goo.gl/3J9x2J,The Four Inner Planets,,,Art_Blog,,,,,,
198,FromHipparchustoHipparcos-asonificationofstellarcatalogues,From Hipparchus to Hipparcos-a sonification of stellar catalogues,Jamie Ferguson and European Space Agency,2016,Physical Sciences,Astronomy,Public Engagement,General Public,,Sound,,Parameter Mapping,,,,https://goo.gl/8NXCgJ,From Hipparchus to Hipparcos-a sonification of stellar catalogues,,,Art_Blog,,,,,,
199,Adrift(Machine9),Adrift (Machine 9),"Cath Le Couteur, Nick Ryan",2016,Physical Sciences,Astronomy,Public Engagement,General Public,,Artifact,,Parameter Mapping,,,,http://www.projectadrift.co.uk/,Adrift,,,Art_Blog,,,,,,
200,Chirp,Chirp,LIGO Research Centre,2016,Physical Sciences,Astronomy,Research,Researchers ,,Sound,,Audification,,,,https://www.nytimes.com/2016/02/12/science/scientists-chirp-excitedly-for-ligo-gravitational-waves-and-einstein.html,Chirp,,,Art_Blog,,,,,,
201,InnerResonance,Inner Resonance,Falk Morawitz,2016,Physical Sciences,Chemistry,Art,General Public,,Sound,,Audification,,,n,https://soundcloud.com/falk-morawitz/03-inner-resonance-falk-morawitz-48khz-24bit,,,,,,,,,,
202,OutrosRegistros,Outros Registros,"Samuel Van Ransbeeck, Nico Espinoza, Rafucko, Tori Holmes",2016,Social Justice,Society,Public Engagement,General Public,,Sound,,Parameter Mapping,,,,https://outrosregistros.wordpress.com/,OutrosRegistros,,,Art_Blog,https://sonificationart.wordpress.com/author/datascapr/,,,,,
203,HearingEugenics,Hearing Eugenics,Vibrant Lives,2016,Sociology,Society,Public Engagement,General Public,,Sound,No,Parameter Mapping,,,,https://soundstudiesblog.com/2016/07/18/hearing-eugenics/,Hearing Eugenics,Player,Public Venue (workshop),,,,,No,,
204,ListeningtoDatafromSpace,Listening to Data from Space,Scott Hughes,2016,Physical Sciences,Astronomy,Research,Researchers,,Sound,,Parameter Mapping,,,n,https://datastori.es/75-sonification-scott-hughes/,,,,,,,,,,
